Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Gift Card,Variant Weight Unit,Included / Singapore,Included / Australia,Included / Eurozone,Included / India,Included / International,Included / Japan,Included / United Kingdom,Included / United States,Status
dz-ss16-lg20,"DZ-SS16/LG20 Giant Deity of Distant World, Valkerion [LGRR]","<p><strong>Giant Deity of Distant World, Valkerion</strong></p>
<p>Card Number: DZ-SS16/LG20</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 5</p>
<p>Nation: -</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG20,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_128.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg21,"DZ-SS16/LG21 Weaving Prayers Blaze Maiden, Reiyu [LGR]","<p><strong>Weaving Prayers Blaze Maiden, Reiyu</strong></p>
<p>Card Number: DZ-SS16/LG21</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG21,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_129.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg22,"DZ-SS16/LG22 Reunion Blaze Maiden, Rino [LGR]","<p><strong>Reunion Blaze Maiden, Rino</strong></p>
<p>Card Number: DZ-SS16/LG22</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG22,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_130.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg23,DZ-SS16/LG23 Sunlight Egg [LGR],"<p><strong>Sunlight Egg</strong></p>
<p>Card Number: DZ-SS16/LG23</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG23,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_131.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg24,DZ-SS16/LG24 Smokegear Dragon [LGR],"<p><strong>Smokegear Dragon</strong></p>
<p>Card Number: DZ-SS16/LG24</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG24,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_132.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg25,DZ-SS16/LG25 Masergear Dragon [LGR],"<p><strong>Masergear Dragon</strong></p>
<p>Card Number: DZ-SS16/LG25</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG25,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_133.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg26,"DZ-SS16/LG26 Steam Maiden, Arlim [LGR]","<p><strong>Steam Maiden, Arlim</strong></p>
<p>Card Number: DZ-SS16/LG26</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG26,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_134.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg27,DZ-SS16/LG27 Chrono Dran [LGR],"<p><strong>Chrono Dran</strong></p>
<p>Card Number: DZ-SS16/LG27</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG27,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_135.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg28,"DZ-SS16/LG28 Steam Battler, Dadasig [LGR]","<p><strong>Steam Battler, Dadasig</strong></p>
<p>Card Number: DZ-SS16/LG28</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG28,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_136.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg29,DZ-SS16/LG29 腹時計付きのギアラビット [LGR],"<p><strong>腹時計付きのギアラビット</strong></p>
<p>Card Number: DZ-SS16/LG29</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG29,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_137.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg30,DZ-SS16/LG30 Luckypot Dracokid [LGR],"<p><strong>Luckypot Dracokid</strong></p>
<p>Card Number: DZ-SS16/LG30</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG30,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_138.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg31,"DZ-SS16/LG31 Steam Maiden, Uluru [LGR]","<p><strong>Steam Maiden, Uluru</strong></p>
<p>Card Number: DZ-SS16/LG31</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG31,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_139.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg32,DZ-SS16/LG32 Prometheus of Dancing Lights [LGR],"<p><strong>Prometheus of Dancing Lights</strong></p>
<p>Card Number: DZ-SS16/LG32</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG32,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_140.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg33,DZ-SS16/LG33 Atlas of Heavenly Sphere [LGR],"<p><strong>Atlas of Heavenly Sphere</strong></p>
<p>Card Number: DZ-SS16/LG33</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG33,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_141.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg34,"DZ-SS16/LG34 Administrator of Hope, Pandora [LGR]","<p><strong>Administrator of Hope, Pandora</strong></p>
<p>Card Number: DZ-SS16/LG34</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG34,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_142.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg35,DZ-SS16/LG35 Pan of New Style [LGR],"<p><strong>Pan of New Style</strong></p>
<p>Card Number: DZ-SS16/LG35</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG35,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_143.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg36,"DZ-SS16/LG36 Battle Maiden, Kukurihime [LGR]","<p><strong>Battle Maiden, Kukurihime</strong></p>
<p>Card Number: DZ-SS16/LG36</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG36,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_144.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg37,DZ-SS16/LG37 Cyber Tiger [LGR],"<p><strong>Cyber Tiger</strong></p>
<p>Card Number: DZ-SS16/LG37</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG37,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_145.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg38,DZ-SS16/LG38 Talisman Angel [LGR],"<p><strong>Talisman Angel</strong></p>
<p>Card Number: DZ-SS16/LG38</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG38,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_146.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg39,"DZ-SS16/LG39 Witch of Big Pots, Laurier [LGR]","<p><strong>Witch of Big Pots, Laurier</strong></p>
<p>Card Number: DZ-SS16/LG39</p>
<p>Rarity: LGR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG39,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_147.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lgtr01,"DZ-SS16/LGTR01 The Legendary Vanguard, Aichi Sendou [LGTR]","<p><strong>The Legendary Vanguard, Aichi Sendou</strong></p>
<p>Card Number: DZ-SS16/LGTR01</p>
<p>Rarity: LGTR</p>
<p>Grade: グレード 0</p>
<p>Nation: -</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LGTR01,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_148.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lgtr02,"DZ-SS16/LGTR02 The Legendary Vanguard, Toshiki Kai [LGTR]","<p><strong>The Legendary Vanguard, Toshiki Kai</strong></p>
<p>Card Number: DZ-SS16/LGTR02</p>
<p>Rarity: LGTR</p>
<p>Grade: グレード 0</p>
<p>Nation: -</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LGTR02,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_149.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lgtr03,"DZ-SS16/LGTR03 The Legendary Vanguard, Chrono Shindou [LGTR]","<p><strong>The Legendary Vanguard, Chrono Shindou</strong></p>
<p>Card Number: DZ-SS16/LGTR03</p>
<p>Rarity: LGTR</p>
<p>Grade: グレード 0</p>
<p>Nation: -</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LGTR03,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_150.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lgtr04,"DZ-SS16/LGTR04 The Legendary Vanguard, Shinemon Nitta [LGTR]","<p><strong>The Legendary Vanguard, Shinemon Nitta</strong></p>
<p>Card Number: DZ-SS16/LGTR04</p>
<p>Rarity: LGTR</p>
<p>Grade: グレード 0</p>
<p>Nation: -</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LGTR04,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_151.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lgtr05,"DZ-SS16/LGTR05 The Legendary Vanguard, Yu-yu Kondo [LGTR]","<p><strong>The Legendary Vanguard, Yu-yu Kondo</strong></p>
<p>Card Number: DZ-SS16/LGTR05</p>
<p>Rarity: LGTR</p>
<p>Grade: グレード 0</p>
<p>Nation: -</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LGTR05,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_152.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-pgs01,DZ-SS16/PGS01 Blaster Blade [PGS],"<p><strong>Blaster Blade</strong></p>
<p>Card Number: DZ-SS16/PGS01</p>
<p>Rarity: PGS</p>
<p>Grade: グレード 2</p>
<p>Nation: ユナイテッドサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/PGS01,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_153.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re01,"DZ-SS16/Re01 Iron Emperor Dragon, Gargurex [Re]","<p><strong>Iron Emperor Dragon, Gargurex</strong></p>
<p>Card Number: DZ-SS16/Re01</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re01,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_154.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re02,DZ-SS16/Re02 Variance Ray Dragon [Re],"<p><strong>Variance Ray Dragon</strong></p>
<p>Card Number: DZ-SS16/Re02</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re02,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_155.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re03,"DZ-SS16/Re03 Iron Arm Dragon, Gargurex [Re]","<p><strong>Iron Arm Dragon, Gargurex</strong></p>
<p>Card Number: DZ-SS16/Re03</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re03,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_156.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re04,"DZ-SS16/Re04 Dragritter, Nahara [Re]","<p><strong>Dragritter, Nahara</strong></p>
<p>Card Number: DZ-SS16/Re04</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re04,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_157.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re05,DZ-SS16/Re05 Incinerate Dragon [Re],"<p><strong>Incinerate Dragon</strong></p>
<p>Card Number: DZ-SS16/Re05</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re05,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_158.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re06,DZ-SS16/Re06 装旋竜 バズゾール [Re],"<p><strong>装旋竜 バズゾール</strong></p>
<p>Card Number: DZ-SS16/Re06</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re06,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_159.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re07,"DZ-SS16/Re07 Iron Claw Dragon, Gargurex [Re]","<p><strong>Iron Claw Dragon, Gargurex</strong></p>
<p>Card Number: DZ-SS16/Re07</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re07,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_160.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re08,"DZ-SS16/Re08 Dragritter, Kareem [Re]","<p><strong>Dragritter, Kareem</strong></p>
<p>Card Number: DZ-SS16/Re08</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re08,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_161.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re09,DZ-SS16/Re09 Feuerfly Dragon [Re],"<p><strong>Feuerfly Dragon</strong></p>
<p>Card Number: DZ-SS16/Re09</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re09,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_162.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re10,"DZ-SS16/Re10 Dancing Princess of the Gale, Eolia [Re]","<p><strong>Dancing Princess of the Gale, Eolia</strong></p>
<p>Card Number: DZ-SS16/Re10</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re10,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_163.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re11,"DZ-SS16/Re11 Baby Dragon, Gargurex [Re]","<p><strong>Baby Dragon, Gargurex</strong></p>
<p>Card Number: DZ-SS16/Re11</p>
<p>Rarity: Re</p>
<p>Grade: グレード 0</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re11,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_164.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re12,"DZ-SS16/Re12 Scorching Cannon Dragon, Dinobelm [Re]","<p><strong>Scorching Cannon Dragon, Dinobelm</strong></p>
<p>Card Number: DZ-SS16/Re12</p>
<p>Rarity: Re</p>
<p>Grade: グレード 0</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re12,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_165.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re13,"DZ-SS16/Re13 Open, O Forbidden Evil-eye [Re]","<p><strong>Open, O Forbidden Evil-eye</strong></p>
<p>Card Number: DZ-SS16/Re13</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re13,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_166.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re14,DZ-SS16/Re14 紅灯の魔道士 ラムプリート [Re],"<p><strong>紅灯の魔道士 ラムプリート</strong></p>
<p>Card Number: DZ-SS16/Re14</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re14,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_167.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re15,"DZ-SS16/Re15 Thorns of Gourmet, Nizrog [Re]","<p><strong>Thorns of Gourmet, Nizrog</strong></p>
<p>Card Number: DZ-SS16/Re15</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re15,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_168.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re16,"DZ-SS16/Re16 Gloomy Tunes Demonic Lady, Flauros [Re]","<p><strong>Gloomy Tunes Demonic Lady, Flauros</strong></p>
<p>Card Number: DZ-SS16/Re16</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re16,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_169.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re17,DZ-SS16/Re17 刺衝の奇術師 ニルフェード [Re],"<p><strong>刺衝の奇術師 ニルフェード</strong></p>
<p>Card Number: DZ-SS16/Re17</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re17,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_170.png,1,false,kg,true,true,true,true,true,true,true,true,active
